id_a,id_b,cosine_distance
23,1012,0.1905253403550472
23,507,0.18198783533199137
24,798,0.1996072281133993
24,175,0.17837756028592622
24,357,0.17026892643536434
24,227,0.1571973379385939
24,1033,0.15630882373216312
24,748,0.14788912472152452
24,43,0.14009044376126095
24,158,0.13292737251485182
24,349,0.1306427386633296
24,671,0.12645059361468616
25,798,0.20568594190877063
25,357,0.1806545637106584
25,170,0.17795996486912077
25,227,0.16419314750437625
25,681,0.16112715136314157
25,596,0.15699577682402366
25,773,0.15386199765416525
25,115,0.15171025944103483
25,81,0.14901124448878014
25,349,0.14526989791401693
26,798,0.19571487387948122
26,357,0.1669486710369032
26,227,0.15413197938585485
26,1033,0.15326079126558834
26,43,0.13735867078360192
26,175,0.13719833937012438
26,158,0.13033527990326638
26,349,0.12809519656391236
26,671,0.1239847986227435
26,773,0.1237528101746678
27,798,0.19905424134629413
27,357,0.16979721774997308
27,227,0.15676184244814592
27,1033,0.15587578975878139
27,43,0.13970234077355825
27,175,0.13569226033609222
27,158,0.13255911391679637
27,9,0.13149337582879542
27,349,0.1302808093565504
27,773,0.12586433138934275
28,798,0.1976607760565824
28,175,0.17663812743877866
28,357,0.16860856420697928
28,227,0.15566444213793235
28,1033,0.154784592198427
28,43,0.13872436431124932
28,158,0.13163114311432225
28,349,0.12936878766574864
28,671,0.12521752194512117
28,773,0.12498322694355149
29,192,0.26623423547907843
29,191,0.26592418558611575
29,168,0.20788561055317833
29,480,0.19197000459951538
29,798,0.18079041291276854
29,1033,0.14290412274031924
29,554,0.13729614993025055
29,227,0.1341385501181412
29,349,0.12982992353475253
29,158,0.129815639649897
30,798,0.23470889756419522
30,480,0.20897480523914297
30,227,0.19275465446661946
30,1002,0.180202654622521
30,671,0.17529533250745108
30,773,0.17392142289541632
30,218,0.1692128630838938
30,168,0.16740491028551874
30,1033,0.1661715404682826
30,192,0.16075839233632214
31,453,0.1560841362375485
31,126,0.12913337942164796
31,48,0.128956098291444
31,1045,0.12429728785904262
31,862,0.12349804351904772
31,636,0.11831325073765583
31,923,0.11705497053258235
31,293,0.10436426954495742
