id_a,id_b,cosine_distance
50,397,0.030606837652995055
50,395,0.02939788302282707
50,369,0.028758467868918985
50,101,0.02838567456251506
50,275,0.0283078489492598
50,856,0.02747889611480466
50,616,0.026985739417936867
51,882,0.1368410801681904
51,234,0.13321191035137997
51,302,0.12403979944679885
51,620,0.08305816294100966
51,619,0.07890471186029681
51,781,0.07829284579611304
51,471,0.07623931855186833
51,80,0.07619079439165333
51,406,0.07402252279839136
51,937,0.07049141914924907
52,245,0.13114878802528795
52,881,0.11998010708811618
52,575,0.11261615068434991
52,75,0.11055953740865573
52,209,0.11032684524315563
52,943,0.10580630280211642
52,58,0.10523362583033982
52,567,0.09490839551450028
52,574,0.09150499622275753
52,548,0.09122991637985463
53,707,0.26088625156430145
53,98,0.11744789074684822
53,920,0.09301316592859041
53,919,0.09301316592859041
53,587,0.08947180117838
53,253,0.08925855966680693
53,381,0.08270735372200066
53,401,0.06272110421503058
53,314,0.059848034536972974
53,437,0.059686000766357404
54,119,0.12572845693800896
54,282,0.12529723252644523
54,688,0.12291569844310897
54,309,0.12256398073380721
54,988,0.11037496887232802
54,734,0.10519537433461051
54,999,0.10264335478955744
54,544,0.09544939284443237
54,114,0.09287946347813698
54,127,0.09131628593604413
55,916,0.17426887741226374
55,74,0.15129340652961318
55,301,0.11441735267040656
55,1042,0.11222558240927066
55,738,0.1063104096662136
55,334,0.10509462734111388
55,69,0.10198928442468402
55,273,0.09986666146744881
55,72,0.09905107726907994
55,469,0.09766998014247186
56,347,0.224878317203142
56,840,0.143894515203881
56,223,0.13145238180768787
56,710,0.12875283407854382
56,466,0.11588321029349648
56,807,0.11227111540332145
56,981,0.10240426598825621
56,528,0.08088451953566905
56,610,0.07814509111778097
56,590,0.07729021708271891
57,786,0.09728765989837582
57,151,0.0860317104478599
57,794,0.07391111409690138
57,128,0.07131509239108827
57,436,0.06476827119461614
57,113,0.06310846686191046
57,58,0.06305675004791678
57,75,0.06298414081322495
57,518,0.061279820088481096
57,929,0.06041220928081831
58,567,0.2035098282230164
58,128,0.19939432275259328
58,245,0.18925422868664327
58,548,0.1404094133614958
58,75,0.1332793259578018
58,881,0.11785179900666223
58,131,0.1167082347949115
58,52,0.10523362583033982
58,943,0.1039294215858234
58,575,0.10113328503888991
59,949,0.15189886949003978
59,807,0.12301175693277845
59,162,0.12271731824509838
59,684,0.12183401883674284
59,38,0.12149916268481152
59,528,0.11460190699822163
59,278,0.10684904162320549
59,840,0.1054218444387513
59,161,0.1043224326864714
59,309,0.10024325254381065
60,487,0.15442827013609656
60,539,0.13542842691188503
60,416,0.11540336648098765
60,390,0.11089648251242006
60,150,0.10846118642502817
60,106,0.08845019505844333
60,930,0.08063701944517865
60,164,0.07887002465815923
60,811,0.0769996884288741
60,802,0.07582310531382058
61,163,0.1457780317182519
61,542,0.1121896132279038
61,854,0.0931584222607909
61,858,0.08469956003367378
61,419,0.08142142918350749
61,967,0.06651961693547517
61,429,0.06643095316015174
61,609,0.05388860847466592
61,979,0.053380778444160226
61,467,0.05332671736259844
62,517,0.14156491811521627
62,75,0.13885221767488318
62,293,0.13412904573118675
62,393,0.12402575851147372
62,344,0.11679572439205235
62,284,0.1143886840622673
62,799,0.1037720952646436
62,48,0.10336329194539352
62,157,0.0963060514816266
62,943,0.09161898465139781
63,552,0.07453516801334935
63,813,0.07095529651790021
63,936,0.06484067156722222
63,712,0.059894334829168575
63,599,0.05958233633489904
63,32,0.05739026145419823
63,602,0.03991434746443308
63,1027,0.036682752662989725
63,914,0.03499351649668786
63,884,0.032722937513534514
64,233,0.14975428246416594
64,408,0.11528460345189477
64,697,0.08394775039459715
64,399,0.06554790278337456
64,1011,0.05721115335197805
64,502,0.05664636555847326
64,362,0.053980373056894064
64,364,0.05367219452017636
64,363,0.0473568611682236
64,361,0.04514564506121542
65,66,0.3432590988186654
65,914,0.22722696335249792
65,550,0.17756648487362026
65,599,0.17044276180292894
65,887,0.1540069033723603
65,614,0.1311484847565056
65,551,0.12236268574218737
65,822,0.12204837304529091
65,483,0.1207875634957587
65,623,0.11162462010142582
66,65,0.3432590988186654
66,67,0.1314426410789565
66,914,0.11088993584819606
66,46,0.1085182385317201
66,550,0.0575866242053145
66,599,0.05045067354259087
66,892,0.04479236812402314
66,1019,0.03626568858020622
66,483,0.034760335195796174
66,1032,0.03329817924878711
67,914,0.1546119531505864
67,66,0.1314426410789565
67,65,0.11086502871592704
67,551,0.08853234581809195
67,333,0.0672705706588216
67,831,0.06341303665885724
67,911,0.06313202358864413
67,1028,0.06186052990542875
67,599,0.04570448835471543
67,46,0.04174156103020191
68,257,0.27201963255124545
68,247,0.19545041296655163
68,256,0.18560780088103893
68,250,0.16734669600071292
68,254,0.166232626938303
68,252,0.147513059406367
68,253,0.1443654578949088
68,248,0.14434322717537784
68,585,0.13263371930324752
68,584,0.12313916339109873
69,1042,0.18125177639849913
69,74,0.17920239190605053
69,738,0.13262997500678805
69,334,0.11714625577769779
69,448,0.11655677207048257
69,55,0.10198928442468402
69,72,0.08998187996304872
69,469,0.08872723721417523
69,916,0.07965831866287887
69,273,0.06373647971213615
70,865,0.06045898212852056
70,754,0.04489575072873231
70,851,0.04057660300832663
70,546,0.0368912425673901
70,34,0.033860565819010674
70,669,0.03278279914440869
70,739,0.032526506190891355
70,992,0.027557979572077687
70,832,0.027369635472790112
70,993,0.027088357641944085
71,666,0.21191063156925682
71,844,0.19513845156935566
71,201,0.15801416015479308
71,202,0.15711216564181218
71,262,0.15181189010787766
71,1016,0.1403516828146048
71,930,0.13547243798790326
71,139,0.13523360414917615
71,995,0.1276274731216661
71,580,0.12735151798864164
72,1042,0.2678849814661389
72,74,0.186344416026948
72,448,0.15855714756151285
72,916,0.13684594981632794
72,273,0.13023981042195965
72,334,0.10743496079035528
72,469,0.09984497545191093
72,55,0.09905107726907994
72,738,0.09379427040173005
72,69,0.08998187996304872
73,606,0.2125179504124337
73,488,0.17428957210896326
73,100,0.15311528320924514
73,903,0.13797760611858528
73,845,0.13631592143092466
73,1015,0.13093834631100096
73,455,0.12671524414000068
73,456,0.12424735869569634
73,643,0.11966272979133927
73,398,0.11906806794693583
74,334,0.19504931314742402
74,738,0.18679491482035285
74,72,0.186344416026948
74,69,0.17920239190605053
74,469,0.15250602898491347
74,55,0.15129340652961318
74,1042,0.14144508117782892
74,916,0.13691820275622907
74,301,0.10132230153254354
74,682,0.09471181762674066
75,943,0.20235517513970702
75,245,0.18442466449308018
75,548,0.17879195787341706
75,41,0.14695160108889171
75,121,0.1428839535864977
75,829,0.13933571157465605
75,62,0.13885221767488318
75,966,0.1376977590196972
75,291,0.1362091217927986
75,313,0.13333837901807646
76,886,0.11030967267432723
76,1020,0.09005790665718034
76,506,0.08956187801144969
76,91,0.08442702708106808
76,290,0.08237229947215609
76,698,0.07753735629739111
76,884,0.0668674274828316
76,65,0.06332809477537099
76,92,0.06248591262173093
76,200,0.05410873952352069
77,715,0.08006804956743116
77,620,0.0793051674674868
77,619,0.07533939069298856
77,86,0.03610659762846999
77,234,0.03481346493106151
77,955,0.034526670785612876
77,1005,0.033546009620507175
77,445,0.031044084084016713
77,830,0.02896557646193543
77,804,0.012922324076287597
78,448,0.06406738385273396
78,1042,0.06002698658477511
78,55,0.046692888107456434
78,273,0.04615202709695827
78,69,0.03270862113660448
78,809,0.029028014122248206
78,589,0.02828439878870482
78,738,0.023662874166438887
78,789,0.02036739496695861
78,916,0.019164424590206612
79,777,0.2305151793166197
79,254,0.18829878084124188
79,249,0.1818401735396643
79,212,0.17462240728553508
79,256,0.1710244255565621
